,datetime,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,hr_sin,hr_cos,week_sin,week_cos,mnth_sin,mnth_cos,is_peak_hour,weather_hr,temp_hr,temp_hum
8045,2011-12-13 21:00:00,4,0,12,21,0,2,1,1,0.3,0.303,0.52,0.1642,139,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,-2.4492935982947064e-16,1.0,0,21,6.3,0.156
8046,2011-12-13 22:00:00,4,0,12,22,0,2,1,1,0.3,0.303,0.52,0.1642,107,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143,-2.4492935982947064e-16,1.0,0,22,6.6,0.156
8047,2011-12-13 23:00:00,4,0,12,23,0,2,1,1,0.26,0.303,0.7,0.0,59,-0.2588190451025215,0.965925826289068,0.9749279121818236,-0.2225209339563143,-2.4492935982947064e-16,1.0,0,23,5.98,0.182
8048,2011-12-14 00:00:00,4,0,12,0,0,3,1,1,0.26,0.303,0.75,0.0,22,0.0,1.0,0.4338837391175582,-0.900968867902419,-2.4492935982947064e-16,1.0,0,0,0.0,0.195
8049,2011-12-14 01:00:00,4,0,12,1,0,3,1,1,0.26,0.303,0.75,0.0,8,0.2588190451025207,0.9659258262890684,0.4338837391175582,-0.900968867902419,-2.4492935982947064e-16,1.0,0,1,0.26,0.195
8050,2011-12-14 02:00:00,4,0,12,2,0,3,1,1,0.26,0.303,0.75,0.0,2,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,-2.4492935982947064e-16,1.0,0,2,0.52,0.195
8051,2011-12-14 03:00:00,4,0,12,3,0,3,1,1,0.28,0.3182,0.65,0.0,3,0.7071067811865476,0.7071067811865476,0.4338837391175582,-0.900968867902419,-2.4492935982947064e-16,1.0,0,3,0.8400000000000001,0.182
8052,2011-12-14 04:00:00,4,0,12,4,0,3,1,1,0.26,0.303,0.75,0.0,4,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,-2.4492935982947064e-16,1.0,0,4,1.04,0.195
8053,2011-12-14 05:00:00,4,0,12,5,0,3,1,2,0.26,0.303,0.81,0.0,26,0.9659258262890684,0.2588190451025207,0.4338837391175582,-0.900968867902419,-2.4492935982947064e-16,1.0,0,10,1.3,0.2106
8054,2011-12-14 06:00:00,4,0,12,6,0,3,1,2,0.26,0.303,0.87,0.0,87,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,-2.4492935982947064e-16,1.0,0,12,1.56,0.2262
8055,2011-12-14 07:00:00,4,0,12,7,0,3,1,1,0.28,0.3182,0.75,0.0,247,0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419,-2.4492935982947064e-16,1.0,1,7,1.96,0.21
8056,2011-12-14 08:00:00,4,0,12,8,0,3,1,2,0.26,0.303,0.87,0.0,467,0.8660254037844387,-0.4999999999999998,0.4338837391175582,-0.900968867902419,-2.4492935982947064e-16,1.0,1,16,2.08,0.2262
8057,2011-12-14 09:00:00,4,0,12,9,0,3,1,2,0.3,0.3333,0.61,0.0,239,0.7071067811865476,-0.7071067811865475,0.4338837391175582,-0.900968867902419,-2.4492935982947064e-16,1.0,1,18,2.7,0.183
8058,2011-12-14 10:00:00,4,0,12,10,0,3,1,2,0.32,0.3485,0.57,0.0,142,0.4999999999999999,-0.8660254037844387,0.4338837391175582,-0.900968867902419,-2.4492935982947064e-16,1.0,0,20,3.2,0.1823999999999999
8059,2011-12-14 11:00:00,4,0,12,11,0,3,1,2,0.34,0.3636,0.55,0.0,115,0.258819045102521,-0.9659258262890682,0.4338837391175582,-0.900968867902419,-2.4492935982947064e-16,1.0,0,22,3.74,0.187
8060,2011-12-14 12:00:00,4,0,12,12,0,3,1,2,0.36,0.3636,0.57,0.0896,144,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,-2.4492935982947064e-16,1.0,0,24,4.32,0.2051999999999999
8061,2011-12-14 13:00:00,4,0,12,13,0,3,1,2,0.36,0.3636,0.57,0.1045,133,-0.2588190451025208,-0.9659258262890684,0.4338837391175582,-0.900968867902419,-2.4492935982947064e-16,1.0,0,26,4.68,0.2051999999999999
8062,2011-12-14 14:00:00,4,0,12,14,0,3,1,2,0.38,0.3939,0.54,0.0896,151,-0.4999999999999997,-0.8660254037844388,0.4338837391175582,-0.900968867902419,-2.4492935982947064e-16,1.0,0,28,5.32,0.2052
8063,2011-12-14 15:00:00,4,0,12,15,0,3,1,2,0.38,0.3939,0.54,0.1045,167,-0.7071067811865471,-0.7071067811865479,0.4338837391175582,-0.900968867902419,-2.4492935982947064e-16,1.0,0,30,5.7,0.2052
8064,2011-12-14 16:00:00,4,0,12,16,0,3,1,2,0.38,0.3939,0.54,0.1045,245,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,-2.4492935982947064e-16,1.0,0,32,6.08,0.2052
8065,2011-12-14 17:00:00,4,0,12,17,0,3,1,2,0.36,0.3636,0.57,0.1045,396,-0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419,-2.4492935982947064e-16,1.0,1,34,6.12,0.2051999999999999
8066,2011-12-14 18:00:00,4,0,12,18,0,3,1,2,0.36,0.3485,0.62,0.1642,390,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,-2.4492935982947064e-16,1.0,1,36,6.48,0.2231999999999999
8067,2011-12-14 19:00:00,4,0,12,19,0,3,1,2,0.36,0.3636,0.62,0.1045,268,-0.9659258262890684,0.2588190451025203,0.4338837391175582,-0.900968867902419,-2.4492935982947064e-16,1.0,1,38,6.84,0.2231999999999999
8068,2011-12-14 20:00:00,4,0,12,20,0,3,1,2,0.34,0.3485,0.66,0.1045,175,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,-2.4492935982947064e-16,1.0,0,40,6.800000000000001,0.2244
8069,2011-12-14 21:00:00,4,0,12,21,0,3,1,2,0.34,0.3333,0.66,0.1642,154,-0.7071067811865477,0.7071067811865474,0.4338837391175582,-0.900968867902419,-2.4492935982947064e-16,1.0,0,42,7.140000000000001,0.2244
8070,2011-12-14 22:00:00,4,0,12,22,0,3,1,1,0.34,0.3333,0.66,0.1642,104,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419,-2.4492935982947064e-16,1.0,0,22,7.48,0.2244
8071,2011-12-14 23:00:00,4,0,12,23,0,3,1,1,0.32,0.3182,0.7,0.1642,51,-0.2588190451025215,0.965925826289068,0.4338837391175582,-0.900968867902419,-2.4492935982947064e-16,1.0,0,23,7.36,0.2239999999999999
8072,2011-12-15 00:00:00,4,0,12,0,0,4,1,1,0.32,0.3182,0.7,0.1642,50,0.0,1.0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0,0.0,0.2239999999999999
8073,2011-12-15 01:00:00,4,0,12,1,0,4,1,2,0.32,0.3182,0.7,0.1642,20,0.2588190451025207,0.9659258262890684,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,2,0.32,0.2239999999999999
8074,2011-12-15 02:00:00,4,0,12,2,0,4,1,2,0.32,0.3333,0.7,0.1343,7,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,4,0.64,0.2239999999999999
8075,2011-12-15 03:00:00,4,0,12,3,0,4,1,2,0.32,0.3333,0.7,0.1343,3,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,6,0.96,0.2239999999999999
8076,2011-12-15 04:00:00,4,0,12,4,0,4,1,2,0.32,0.303,0.7,0.2239,6,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,8,1.28,0.2239999999999999
8077,2011-12-15 05:00:00,4,0,12,5,0,4,1,2,0.32,0.303,0.7,0.2836,24,0.9659258262890684,0.2588190451025207,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,10,1.6,0.2239999999999999
8078,2011-12-15 06:00:00,4,0,12,6,0,4,1,1,0.32,0.3182,0.66,0.194,92,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,6,1.92,0.2112
8079,2011-12-15 07:00:00,4,0,12,7,0,4,1,1,0.32,0.3182,0.7,0.194,258,0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,1,7,2.24,0.2239999999999999
8080,2011-12-15 08:00:00,4,0,12,8,0,4,1,2,0.34,0.3182,0.66,0.2239,457,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,1,16,2.72,0.2244
8081,2011-12-15 09:00:00,4,0,12,9,0,4,1,2,0.36,0.3333,0.62,0.2836,280,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,1,18,3.24,0.2231999999999999
8082,2011-12-15 10:00:00,4,0,12,10,0,4,1,2,0.4,0.4091,0.58,0.2985,109,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,20,4.0,0.2319999999999999
8083,2011-12-15 11:00:00,4,0,12,11,0,4,1,2,0.4,0.4091,0.62,0.4179,135,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,22,4.4,0.248
8084,2011-12-15 12:00:00,4,0,12,12,0,4,1,2,0.46,0.4545,0.59,0.4925,157,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,24,5.5200000000000005,0.2714
8085,2011-12-15 13:00:00,4,0,12,13,0,4,1,2,0.5,0.4848,0.55,0.3582,164,-0.2588190451025208,-0.9659258262890684,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,26,6.5,0.275
8086,2011-12-15 14:00:00,4,0,12,14,0,4,1,2,0.52,0.5,0.52,0.3284,132,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,28,7.28,0.2704
8087,2011-12-15 15:00:00,4,0,12,15,0,4,1,3,0.52,0.5,0.55,0.2239,82,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,45,7.800000000000001,0.286
8088,2011-12-15 16:00:00,4,0,12,16,0,4,1,3,0.46,0.4545,0.72,0.1642,131,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,48,7.36,0.3312
8089,2011-12-15 17:00:00,4,0,12,17,0,4,1,2,0.52,0.5,0.59,0.2836,324,-0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,1,34,8.84,0.3068
8090,2011-12-15 18:00:00,4,0,12,18,0,4,1,2,0.52,0.5,0.59,0.2985,377,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,1,36,9.36,0.3068
8091,2011-12-15 19:00:00,4,0,12,19,0,4,1,2,0.52,0.5,0.59,0.2836,287,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,1,38,9.88,0.3068
8092,2011-12-15 20:00:00,4,0,12,20,0,4,1,1,0.52,0.5,0.59,0.3284,221,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,20,10.4,0.3068
8093,2011-12-15 21:00:00,4,0,12,21,0,4,1,1,0.5,0.4848,0.63,0.2985,155,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,21,10.5,0.315
8094,2011-12-15 22:00:00,4,0,12,22,0,4,1,1,0.52,0.5,0.63,0.3284,124,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,22,11.44,0.3276
8095,2011-12-15 23:00:00,4,0,12,23,0,4,1,1,0.52,0.5,0.63,0.3284,114,-0.2588190451025215,0.965925826289068,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,23,11.96,0.3276
8096,2011-12-16 00:00:00,4,0,12,0,0,5,1,1,0.5,0.4848,0.72,0.3284,72,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,0,0.0,0.36
8097,2011-12-16 01:00:00,4,0,12,1,0,5,1,1,0.5,0.4848,0.72,0.2239,31,0.2588190451025207,0.9659258262890684,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,1,0.5,0.36
8098,2011-12-16 02:00:00,4,0,12,2,0,5,1,1,0.48,0.4697,0.77,0.1045,23,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,2,0.96,0.3696
8099,2011-12-16 03:00:00,4,0,12,3,0,5,1,1,0.46,0.4545,0.82,0.1343,5,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,3,1.38,0.3772
8100,2011-12-16 04:00:00,4,0,12,4,0,5,1,2,0.5,0.4848,0.59,0.194,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,8,2.0,0.295
8101,2011-12-16 05:00:00,4,0,12,5,0,5,1,1,0.48,0.4697,0.44,0.3881,26,0.9659258262890684,0.2588190451025207,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,5,2.4,0.2112
8102,2011-12-16 06:00:00,4,0,12,6,0,5,1,2,0.44,0.4394,0.33,0.2985,82,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,12,2.64,0.1452
8103,2011-12-16 07:00:00,4,0,12,7,0,5,1,2,0.38,0.3939,0.46,0.2985,231,0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,1,14,2.66,0.1748
8104,2011-12-16 08:00:00,4,0,12,8,0,5,1,1,0.36,0.3333,0.46,0.4179,459,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,1,8,2.88,0.1656
8105,2011-12-16 09:00:00,4,0,12,9,0,5,1,1,0.36,0.3333,0.46,0.3881,243,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,1,9,3.24,0.1656
8106,2011-12-16 10:00:00,4,0,12,10,0,5,1,1,0.34,0.303,0.46,0.2985,132,0.4999999999999999,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,10,3.4000000000000004,0.1564
8107,2011-12-16 11:00:00,4,0,12,11,0,5,1,2,0.34,0.303,0.42,0.2985,144,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,22,3.74,0.1428
8108,2011-12-16 12:00:00,4,0,12,12,0,5,1,2,0.34,0.303,0.42,0.3582,173,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,24,4.08,0.1428
8109,2011-12-16 13:00:00,4,0,12,13,0,5,1,2,0.34,0.303,0.39,0.3582,137,-0.2588190451025208,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,26,4.42,0.1326
8110,2011-12-16 14:00:00,4,0,12,14,0,5,1,2,0.34,0.3182,0.42,0.2239,128,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,28,4.760000000000001,0.1428
8111,2011-12-16 15:00:00,4,0,12,15,0,5,1,2,0.32,0.303,0.45,0.2985,153,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,30,4.8,0.144
8112,2011-12-16 16:00:00,4,0,12,16,0,5,1,2,0.32,0.303,0.45,0.2239,224,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,32,5.12,0.144
8113,2011-12-16 17:00:00,4,0,12,17,0,5,1,2,0.32,0.303,0.45,0.2836,365,-0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,1,34,5.44,0.144
8114,2011-12-16 18:00:00,4,0,12,18,0,5,1,2,0.32,0.303,0.45,0.2537,295,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,1,36,5.76,0.144
8115,2011-12-16 19:00:00,4,0,12,19,0,5,1,2,0.32,0.303,0.45,0.2239,214,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,1,38,6.08,0.144
8116,2011-12-16 20:00:00,4,0,12,20,0,5,1,2,0.32,0.3182,0.45,0.194,152,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,40,6.4,0.144
8117,2011-12-16 21:00:00,4,0,12,21,0,5,1,2,0.32,0.3182,0.45,0.1642,102,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,42,6.72,0.144
8118,2011-12-16 22:00:00,4,0,12,22,0,5,1,2,0.3,0.303,0.49,0.1642,106,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,44,6.6,0.147
8119,2011-12-16 23:00:00,4,0,12,23,0,5,1,2,0.3,0.303,0.49,0.1343,75,-0.2588190451025215,0.965925826289068,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,46,6.9,0.147
8120,2011-12-17 00:00:00,4,0,12,0,0,6,0,1,0.3,0.2879,0.49,0.2836,62,0.0,1.0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,0,0.0,0.147
8121,2011-12-17 01:00:00,4,0,12,1,0,6,0,2,0.3,0.2879,0.52,0.2537,43,0.2588190451025207,0.9659258262890684,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,2,0.3,0.156
8122,2011-12-17 02:00:00,4,0,12,2,0,6,0,2,0.28,0.2727,0.56,0.2239,58,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,4,0.56,0.1568
8123,2011-12-17 03:00:00,4,0,12,3,0,6,0,1,0.26,0.2576,0.6,0.194,26,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,3,0.78,0.156
8124,2011-12-17 04:00:00,4,0,12,4,0,6,0,1,0.24,0.2424,0.65,0.1642,9,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,4,0.96,0.156
8125,2011-12-17 05:00:00,4,0,12,5,0,6,0,2,0.26,0.2576,0.6,0.194,9,0.9659258262890684,0.2588190451025207,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,10,1.3,0.156
8126,2011-12-17 06:00:00,4,0,12,6,0,6,0,2,0.26,0.2424,0.56,0.2836,17,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,12,1.56,0.1456
8127,2011-12-17 07:00:00,4,0,12,7,0,6,0,2,0.26,0.2576,0.56,0.2239,20,0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,1,14,1.82,0.1456
8128,2011-12-17 08:00:00,4,0,12,8,0,6,0,2,0.26,0.2576,0.56,0.2239,59,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,1,16,2.08,0.1456
8129,2011-12-17 09:00:00,4,0,12,9,0,6,0,2,0.26,0.2424,0.56,0.2537,100,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,1,18,2.34,0.1456
8130,2011-12-17 10:00:00,4,0,12,10,0,6,0,2,0.26,0.2424,0.52,0.2836,181,0.4999999999999999,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,20,2.6,0.1352
8131,2011-12-17 11:00:00,4,0,12,11,0,6,0,2,0.28,0.2576,0.45,0.3284,209,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,22,3.08,0.126
8132,2011-12-17 12:00:00,4,0,12,12,0,6,0,2,0.28,0.2576,0.45,0.2836,244,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,24,3.3600000000000003,0.126
8133,2011-12-17 13:00:00,4,0,12,13,0,6,0,2,0.28,0.2727,0.48,0.2537,236,-0.2588190451025208,-0.9659258262890684,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,26,3.640000000000001,0.1344
8134,2011-12-17 14:00:00,4,0,12,14,0,6,0,1,0.28,0.2576,0.45,0.3582,237,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,14,3.92,0.126
8135,2011-12-17 15:00:00,4,0,12,15,0,6,0,1,0.28,0.2576,0.45,0.2836,228,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,15,4.2,0.126
8136,2011-12-17 16:00:00,4,0,12,16,0,6,0,1,0.28,0.2727,0.45,0.2239,222,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,16,4.48,0.126
8137,2011-12-17 17:00:00,4,0,12,17,0,6,0,1,0.26,0.2576,0.48,0.2239,165,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,1,17,4.42,0.1248
8138,2011-12-17 18:00:00,4,0,12,18,0,6,0,1,0.26,0.2273,0.48,0.3881,157,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,1,18,4.68,0.1248
8139,2011-12-17 19:00:00,4,0,12,19,0,6,0,3,0.24,0.2121,0.65,0.3284,106,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,1,57,4.56,0.156
8140,2011-12-17 20:00:00,4,0,12,20,0,6,0,1,0.22,0.2121,0.69,0.2537,106,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,20,4.4,0.1518
8141,2011-12-17 21:00:00,4,0,12,21,0,6,0,1,0.2,0.2121,0.75,0.1642,96,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,21,4.2,0.15
8142,2011-12-17 22:00:00,4,0,12,22,0,6,0,1,0.2,0.2121,0.75,0.1642,80,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,22,4.4,0.15
8143,2011-12-17 23:00:00,4,0,12,23,0,6,0,1,0.2,0.2273,0.75,0.0,69,-0.2588190451025215,0.965925826289068,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,23,4.6000000000000005,0.15
8144,2011-12-18 00:00:00,4,0,12,0,0,0,0,1,0.2,0.2121,0.75,0.1343,71,0.0,1.0,0.0,1.0,-2.4492935982947064e-16,1.0,0,0,0.0,0.15
8145,2011-12-18 01:00:00,4,0,12,1,0,0,0,1,0.2,0.2273,0.69,0.1045,46,0.2588190451025207,0.9659258262890684,0.0,1.0,-2.4492935982947064e-16,1.0,0,1,0.2,0.1379999999999999
8146,2011-12-18 02:00:00,4,0,12,2,0,0,0,1,0.22,0.2424,0.55,0.1045,41,0.4999999999999999,0.8660254037844387,0.0,1.0,-2.4492935982947064e-16,1.0,0,2,0.44,0.121
8147,2011-12-18 03:00:00,4,0,12,3,0,0,0,1,0.22,0.2121,0.55,0.2239,18,0.7071067811865476,0.7071067811865476,0.0,1.0,-2.4492935982947064e-16,1.0,0,3,0.66,0.121
8148,2011-12-18 04:00:00,4,0,12,4,0,0,0,1,0.22,0.2121,0.55,0.2239,1,0.8660254037844386,0.5000000000000001,0.0,1.0,-2.4492935982947064e-16,1.0,0,4,0.88,0.121
8149,2011-12-18 05:00:00,4,0,12,5,0,0,0,1,0.2,0.2273,0.59,0.1045,5,0.9659258262890684,0.2588190451025207,0.0,1.0,-2.4492935982947064e-16,1.0,0,5,1.0,0.118
8150,2011-12-18 06:00:00,4,0,12,6,0,0,0,1,0.2,0.2121,0.59,0.1343,3,1.0,6.123233995736766e-17,0.0,1.0,-2.4492935982947064e-16,1.0,0,6,1.2000000000000002,0.118
8151,2011-12-18 07:00:00,4,0,12,7,0,0,0,1,0.2,0.2121,0.59,0.1642,12,0.9659258262890684,-0.2588190451025206,0.0,1.0,-2.4492935982947064e-16,1.0,1,7,1.4,0.118
8152,2011-12-18 08:00:00,4,0,12,8,0,0,0,1,0.2,0.2576,0.69,0.0,32,0.8660254037844387,-0.4999999999999998,0.0,1.0,-2.4492935982947064e-16,1.0,1,8,1.6,0.1379999999999999
8153,2011-12-18 09:00:00,4,0,12,9,0,0,0,1,0.22,0.2273,0.64,0.1642,81,0.7071067811865476,-0.7071067811865475,0.0,1.0,-2.4492935982947064e-16,1.0,1,9,1.98,0.1408
8154,2011-12-18 10:00:00,4,0,12,10,0,0,0,1,0.24,0.2273,0.6,0.2537,129,0.4999999999999999,-0.8660254037844387,0.0,1.0,-2.4492935982947064e-16,1.0,0,10,2.4,0.144
8155,2011-12-18 11:00:00,4,0,12,11,0,0,0,2,0.24,0.2273,0.6,0.2239,188,0.258819045102521,-0.9659258262890682,0.0,1.0,-2.4492935982947064e-16,1.0,0,22,2.64,0.144
8156,2011-12-18 12:00:00,4,0,12,12,0,0,0,1,0.26,0.2576,0.6,0.2239,228,1.2246467991473532e-16,-1.0,0.0,1.0,-2.4492935982947064e-16,1.0,0,12,3.12,0.156
8157,2011-12-18 13:00:00,4,0,12,13,0,0,0,1,0.3,0.2727,0.49,0.2985,228,-0.2588190451025208,-0.9659258262890684,0.0,1.0,-2.4492935982947064e-16,1.0,0,13,3.9,0.147
8158,2011-12-18 14:00:00,4,0,12,14,0,0,0,1,0.3,0.2879,0.49,0.2836,219,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-2.4492935982947064e-16,1.0,0,14,4.2,0.147
8159,2011-12-18 15:00:00,4,0,12,15,0,0,0,1,0.32,0.303,0.45,0.2836,207,-0.7071067811865471,-0.7071067811865479,0.0,1.0,-2.4492935982947064e-16,1.0,0,15,4.8,0.144
8160,2011-12-18 16:00:00,4,0,12,16,0,0,0,1,0.28,0.2727,0.48,0.2537,234,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-2.4492935982947064e-16,1.0,0,16,4.48,0.1344
8161,2011-12-18 17:00:00,4,0,12,17,0,0,0,1,0.28,0.2727,0.46,0.1642,136,-0.9659258262890684,-0.2588190451025206,0.0,1.0,-2.4492935982947064e-16,1.0,1,17,4.760000000000001,0.1288
8162,2011-12-18 18:00:00,4,0,12,18,0,0,0,1,0.28,0.2727,0.45,0.194,138,-1.0,-1.8369701987210294e-16,0.0,1.0,-2.4492935982947064e-16,1.0,1,18,5.040000000000001,0.126
